"id","date","year","industry_format","ticker","name","currency","total_assets","income","employee","total_liabilities","income_tax_paid","operating_expenses","status","market_value","price","city","abbreviation"
"21004","20161231","2016","INDL","LNTH","LANTHEUS HOLDINGS INC","USD","255.898","27.8","0.465","362.414","0.265","233.387","A","316.1016","8.6","North Billerica","MA"
"21047","20161231","2016","INDL","DPLO","DIPLOMAT PHARMACY INC","USD","1107.947","25.02","1.827","494.223","0.728","4313.799","A","841.239","12.6","Flint","MI"
"21073","20161231","2016","INDL","MORE","MONOGRAM RESIDENTIAL TRUST","USD","3200.102","7.923","0.425","1630.59","0","269.959","A","1805.1331","10.82","Plano","TX"
"21124","20161231","2016","INDL","LOCO","EL POLLO LOCO HOLDINGS INC","USD","471.305","18.339","5.355","206.123","0.171","327.14","A","473.2302","12.3","Costa Mesa","CA"
"21165","20161231","2016","INDL","ICD","INDEPENDENCE CONTRACT DRLLNG","USD","302.107","-22.178","0.299","44.855","-0.133","59.421","A","252.0406","6.7","Houston","TX"
"21227","20161231","2016","INDL","LBRDK","LIBERTY BROADBAND CORP","USD","9590.96","916.054","0.071","1117.868","-9.41","47.741","A","13415.9583","74.07","Englewood","CO"
"21237","20161231","2016","INDL","TTI","TETRA TECHNOLOGIES INC/DE","USD","1315.54","-248.679","2.4","915.074","4.254","629.716","A","577.2247","5.02","The Woodlands","TX"
"21238","20161231","2016","INDL","VICR","VICOR CORP","USD","154.067","-6.24","0.971","23.05","0.23","198.156","A","589.0359","15.1","Andover","MA"
"21352","20161231","2016","INDL","HYH","HALYARD HEALTH INC","USD","2071.8","32.9","12","969.3","29.1","1382.8","A","1724.3404","36.98","Alpharetta","GA"
"21429","20161231","2016","INDL","GVA","GRANITE CONSTRUCTION INC","USD","1733.453","67.329","3.4","810.862","29.872","2368.304","A","2179.155","55","Watsonville","CA"
"21431","20161231","2016","INDL","CRC","CALIFORNIA RESOURCES CORP","USD","6354","280","1.45","6911","0","1274","A","905.7405","21.29","Los Angeles","CA"
"21433","20160630","2016","INDL","ZAYO","ZAYO GROUP HOLDINGS INC","USD","6727.5","-63.8","3.224","5508.3","14","943.6","A","6777.1866","27.93","Boulder","CO"
"21440","20161231","2016","INDL","LSTR","LANDSTAR SYSTEM INC","USD","1096.591","137.749","1.197","554.034","69.067","2910.089","A","3568.7814","85.3","Jacksonville","FL"
"21487","20161231","2016","INDL","BEAV","B/E AEROSPACE INC","USD","3370.1","291.5","10.875","3153.6","64.7","2342.7","A","6109.285","60.19","Wellington","FL"
"21503","20161231","2016","INDL","KMPR","KEMPER CORP/DE","USD","8210.5","29.5","5.75","6235.3","-0.5","2454.5","A","2271.3053","44.3","Chicago","IL"
"21515","20161231","2016","INDL","UNVR","UNIVAR INC","USD","5389.9","-33.9","8.7","4580","14.9","7603.3","A","3937.756","28.37","Downers Grove","IL"
"21542","20161231","2016","INDL","AAON","AAON INC","USD","256.53","53.376","1.619","50.632","27.353","291.368","A","1740.1156","33.05","Tulsa","OK"
"21604","20161231","2016","INDL","PGRE","PARAMOUNT GROUP INC","USD","8867.168","10.247","0.334","3981.221","2.095","575.404","A","3677.9399","15.99","New York","NY"
"21616","20160930","2016","INDL","GWB","GREAT WESTERN BANCORP INC","USD","11531.18","124.469","1.649","9867.789","54.57","179.088","A","1955.6508","33.32","Sioux Falls","SD"
"21633","20161231","2016","INDL","VBTX","VERITEX HOLDINGS INC","USD","1408.507","11.445","0.171","1169.419","8.25","25.689","A","405.1106","26.71","Dallas","TX"
"21739","20161231","2016","INDL","PRAH","PRA HEALTH SCIENCES INC","USD","2190.391","-24.204","13","1461.139","27.644","1534.269","A","3395.2818","55.12","Raleigh","NC"
"21761","20160630","2016","INDL","CDK","CDK GLOBAL INC","USD","2365","201","8.7","1988.8","109.4","1627.9","A","8329.049","55.49","Hoffman Estates","IL"
"21777","20161231","2016","INDL","MMSI","MERIT MEDICAL SYSTEMS INC","USD","942.803","23.726","4.15","444.614","2.318","516.176","A","1183.0925","26.5","South Jordan","UT"
"21801","20161231","2016","INDL","VWR","VWR CORP","USD","4962.5","127.1","10.2","3446.9","78.3","4042.8","A","3293.948","25.03","Radnor","PA"
"21815","20161231","2016","INDL","TBK","TRIUMPH BANCORP INC","USD","2641.067","20.147","0.7045","2351.722","10.942","80.659","A","472.7397","26.15","Dallas","TX"
"21825","20161231","2016","INDL","CFG","CITIZENS FINANCIAL GROUP INC","USD","149520","764","17.6","129773","94","3156","A","18240.9567","35.63","Providence","RI"
"21826","20161231","2016","INDL","GBSN","GREAT BASIN SCIENTIFIC INC","USD","73.397","-89.148","0.19","129.383","0.002","34.494","A","1.3082","1.71","Salt Lake City","UT"
"21838","20161231","2016","INDL","VIVE","VIVEVE MEDICAL INC","USD","14.549","-20.111","0.042","14.954","0.001","25.734","A","54.9042","5.15","Sunnyvale","CA"
"21845","20161231","2016","INDL","MPG","METALDYNE PERFORMANCE GROUP","USD","3190.5","70.6","12","2511.3","59.4","2342.5","A","1507.815","22.95","Southfield","MI"
"21847","20161231","2016","INDL","HUBS","HUBSPOT INC","USD","259.755","-45.621","1.597","141.055","0.954","304.452","A","1681.848","47","Cambridge","MA"
"21864","20160930","2016","INDL","GIB","CGI GROUP INC  -CL A","CAD","11693.332","774.618","68","5228.724","246.134","8787.166","A","19047.5769","62.49","Montreal","QC"
"21894","20160930","2016","INDL","MTRAF","METRO INC","CAD","5606.1","518.3","65","2668.1","146.9","11864.5","A","10071.7472","43.07","Montreal","QC"
"21916","20161231","2016","INDL","NVRO","NEVRO CORP","USD","430.583","-32.281","0.518","181.549","0.492","249.868","A","2098.9294","72.66","Redwood City","CA"
"21918","20161231","2016","INDL","DM","DOMINION MIDSTREAM PARTNERS","USD","7186.9","229.3","0","1087","0","166","A","2931.7146","29.55","Richmond","VA"
"21983","20161231","2016","INDL","HABT","HABIT RESTAURANTS INC (THE)","USD","330.366","9.3","4.707","186.479","-0.031","255.222","A","348.0878","17.25","Irvine","CA"
"22000","20161231","2016","INDL","WK","WORKIVA INC","USD","143.143","-43.927","1.172","146.268","0.047","218.524","A","563.2127","13.65","Ames","IA"
"22039","20161231","2016","INDL","INCR","INC RESEARCH HOLDINGS INC","USD","1288.507","111.923","6.8","987.034","24.337","1381.921","A","2827.9338","52.6","Raleigh","NC"
"22049","20161231","2016","INDL","DIIBF","DOREL INDUSTRIES INC","USD","2172.632","-11.495","10","1116.533","10.344","2445.463","A","816.6238","28.947","Westmount","QC"
"22053","20161231","2016","INDL","MCF","CONTANGO OIL  and  GAS CO","USD","376.514","-58.029","0.067","140.109","-2.089","54.929","A","235.7323","9.34","Houston","TX"
"22086","20161231","2016","INDL","IBOC","INTL BANCSHARES CORP","USD","11804.041","105.068","3.216","10079.374","49.925","218.232","A","2691.78","40.8","Laredo","TX"
"22134","20161231","2016","INDL","AXTA","AXALTA COATING SYSTEMS LTD","USD","5854.8","-33.6","13","4597.2","39.2","3275.9","A","6541.6","27.2","Philadelphia","PA"
"22207","20161231","2016","INDL","TBI","TRUEBLUE INC","USD","1130.445","-12.671","6","605.266","10.312","2604.176","A","1039.5152","24.65","Tacoma","WA"
"22260","20161231","2016","INDL","HCA","HCA HOLDINGS INC","USD","33758","3359","241","39391","1255","33326","A","27427.0747","74.02","Nashville","TN"
"22459","20161231","2016","INDL","UE","URBAN EDGE PROPERTIES","USD","1904.138","96.63","0.114","1408.021","1.277","192.958","A","2744.2601","27.51","New York","NY"
"22603","20161231","2016","INDL","SUM","SUMMIT MATERIALS INC","USD","2781.466","47.148","5","1921.427","2.645","1279.611","A","2284.6251","23.79","Denver","CO"
"22629","20161231","2016","INDL","HIFR","INFRAREIT INC","USD","1876.7","69.301","0","932.789","0","68.556","A","783.9565","17.91","Dallas","TX"
"22632","20160630","2016","INDL","LCI","LANNETT CO INC","USD","1764.018","44.857","1.149","1209.561","35.141","316.615","A","870.8092","23.79","Philadelphia","PA"
"22672","20161231","2016","INDL","SHAK","SHAKE SHACK INC","USD","538.194","22.13","3.521","336.841","1.823","226.134","A","900.1543","35.79","New York","NY"
"22708","20161231","2016","INDL","INOV","INOVALON HOLDINGS INC","USD","1053.344","28.106","2.453","369.767","11.117","340.084","A","1525.327","10.3","Bowie","MD"
"22717","20161231","2016","INDL","SYBT","STOCK YARDS BANCORP INC","USD","3039.481","38.896","0.578","2725.609","12.86","64.525","A","1061.8682","46.95","Louisville","KY"
"22731","20160930","2016","INDL","PATI","PATRIOT TRANSPORTATION HLDG","USD","66.299","5.828","0.959","22.353","1.909","104.683","A","68.181","20.73","Jacksonville","FL"
"22741","20161231","2016","INDL","CC","CHEMOURS CO","USD","6060","-34","7","5956","50","4635","A","4033.6561","22.09","Wilmington","DE"
"22815","20161231","2016","INDL","TRMB","TRIMBLE INC","USD","3673.8","79.1","8.388","1368.1","57.4","1972.3","A","7576.695","30.15","Sunnyvale","CA"
"22817","20160930","2016","INDL","FHCO","FEMALE HEALTH CO","USD","38.624","0.345","0.156","4.69","0.353","17.201","A","35.4898","1.22","Miami","FL"
"22853","20161231","2016","INDL","AJX","GREAT AJAX CORP","USD","957.402","28.874","0","674.679","0","15.213","A","240.4789","13.27","Beaverton","OR"
"22975","20160630","2016","INDL","FNWB","FIRST NORTHWEST BANCRP","USD","1010.102","5.137","0.178","820.361","2.086","23.018","A","149.0453","12.74","Port Angeles","WA"
"22983","20161231","2016","INDL","XHR","XENIA HOTELS  and  RESORTS INC","USD","2860.345","90.241","0.049","1208.778","7.863","835.557","A","2073.9589","19.42","Orlando","FL"
"23027","20161231","2016","INDL","EXPO","EXPONENT INC","USD","403.744","46.159","1.023","130.398","22.28","247.034","A","1543.4991","60.3","Menlo Park","CA"
"23071","20161231","2016","INDL","GDDY","GODADDY INC","USD","3786.9","-22.4","4.749","3072.7","4","1624.6","A","3095.1021","34.95","Scottsdale","AZ"
"23077","20161231","2016","INDL","UNIT","UNITI GROUP INC","USD","3318.752","-1.154","0.316","4640.645","3.003","468.309","A","3942.082","25.41","Little Rock","AR"
"23083","20160930","2016","INDL","ENR","ENERGIZER HOLDINGS INC","USD","1731.5","110.9","4.8","1761.5","63.6","1341","A","3081.1831","49.96","St. Louis","MO"
"23084","20161231","2016","INDL","BHE","BENCHMARK ELECTRONICS INC","USD","1998.668","62.887","9.9","633.203","7.865","2167.855","A","1504.565","30.5","Angleton","TX"
"23109","20161231","2016","INDL","GEN","GENESIS HEALTHCARE INC","USD","5779.201","-118.056","82","6509.389","-10.27","5215.373","A","656.761","4.25","Kennett Square","PA"
"23111","20161231","2016","INDL","MSFG","MAINSOURCE FINL GROUP INC","USD","4080.257","28.778","0.888","3630.763","5.365","98.752","A","827.9048","34.4","Greensburg","IN"
"23167","20160930","2016","INDL","BLBD","BLUE BIRD CORP","USD","277.866","-0.217","2.16","364.84","0.159","880.191","A","328.988","14.61","Fort Valley","GA"
"23195","20160630","2016","INDL","MTRX","MATRIX SERVICE CO","USD","564.967","24.618","3.56","249.401","9.365","1243.194","A","433.6375","16.49","Tulsa","OK"
"23224","20160930","2016","INDL","ESE","ESCO TECHNOLOGIES INC","USD","978.371","39.137","2.643","363.262","22.631","470.362","A","1193.7831","46.42","St. Louis","MO"
"23225","20161231","2016","INDL","CABO","CABLE ONE INC","USD","1397.271","99.05","1.877","942.76","73.007","484.516","A","3548.8348","621.73","Phoenix","AZ"
"23226","20161231","2016","INDL","INUV","INUVO INC","USD","27.561","-0.773","0.072","16.035","0.026","70.177","A","41.6231","1.67","Little Rock","AR"
"23238","20161231","2016","INDL","ETSY","ETSY INC","USD","581.193","-22.234","1.043","236.436","10.559","323.744","A","1366.1619","11.78","Brooklyn","NY"
"23245","20161231","2016","INDL","BLD","TOPBUILD CORP","USD","1690.119","72.606","7.9","717.572","39.508","1605.988","A","1346.214","35.6","Daytona Beach","FL"
"23247","20161231","2016","INDL","PJT","PJT PARTNERS INC","USD","590.476","5.36","0.419","177.06","6.813","464.248","A","555.9326","30.88","New York","NY"
"23249","20160630","2016","INDL","LITE","LUMENTUM HOLDINGS INC","USD","726.3","6.2","1.85","193.1","2.7","799.7","A","1441.8602","24.2","Milpitas","CA"
"23252","20160630","2016","INDL","ETH","ETHAN ALLEN INTERIORS INC","USD","577.409","54.456","5.2","185.207","29.003","687.886","A","916.7278","33.04","Danbury","CT"
"23294","20161231","2016","INDL","NCOM","NATIONAL COMMERCE CORP","USD","1950.784","19.118","0.297","1713.74","7.143","43.004","A","406.2353","37.15","Birmingham","AL"
"23335","20161231","2016","INDL","ADRO","ADURO BIOTECH INC","USD","438.611","-92.493","0.158","211.391","22.4","119.992","A","774.2652","11.4","Berkeley","CA"
"23423","20160731","2016","INDL","APIC","APIGEE CORP","USD","118.837","-41.512","0.374","69.387","0.316","130.533","I","378.686","12.44","San Jose","CA"
"23432","20161231","2016","INDL","VIRT","VIRTU FINANCIAL INC","USD","3692.39","157.175","0.148","3157.978","16.175","402.623","A","637.7448","15.95","New York","NY"
"23433","20161231","2016","INDL","BSM","BLACK STONE MINERALS LP","USD","1128.827","20.188","0.108","403.166","0","132.903","A","3584.8203","18.78","Houston","TX"
"23450","20161231","2016","INDL","NRIM","NORTHRIM BANCORP INC","USD","1526.54","15.005","0.451","1339.828","4.414","62.848","A","217.9768","31.6","Anchorage","AK"
"23485","20161231","2016","INDL","CVA","COVANTA HOLDING CORP","USD","4284","-32","3.6","3815","6","1365","A","2028","15.6","Morristown","NJ"
"23500","20161231","2016","INDL","CATY","CATHAY GENERAL BANCORP","USD","14520.769","179.81","1.129","12692.23","38.671","190.99","A","3027.5683","38.03","Los Angeles","CA"
"23569","20161231","2016","INDL","MCRN","MILACRON HOLDINGS CORP","USD","1722","-18.3","5.843","1287.1","24.6","990","A","1275.6706","18.63","Cincinnati","OH"
"23587","20160930","2016","INDL","HAYN","HAYNES INTERNATIONAL INC","USD","649.601","-21.55","1.123","338.302","-6.471","381.125","A","463.541","37.11","Kokomo","IN"
"23635","20161231","2016","INDL","CARA.","CARA OPERATIONS  LTD","CAD","1316.023","68.293","9.1","762.081","0","328.296","A","1496.5509","24.95","Vaughan","ON"
"23697","20160831","2016","INDL","SONC","SONIC CORP","USD","659.995","64.067","9.62","735.638","27.821","442.027","A","1338.0729","28.69","Oklahoma City","OK"
"23698","20161231","2016","INDL","PUB","PEOPLES UTAH BANCORP","USD","1665.981","22.929","0.385","1437.464","13.963","39.511","A","478.467","26.85","American Fork","UT"
"23714","20161231","2016","INDL","CYH","COMMUNITY HEALTH SYSTEMS INC","USD","21944","-1617","120","19662","-16","16258","A","636.5724","5.59","Franklin","TN"
"23753","20161231","2016","INDL","DORM","DORMAN PRODUCTS INC","USD","711.792","106.049","1.86","110.15","62.348","672.303","A","2521.8851","73.06","Colmar","PA"
"23768","20161231","2016","INDL","PICO","PICO HOLDINGS INC","USD","675.794","-11.329","0.234","248.225","0.124","364.031","A","349.5105","15.15","La Jolla","CA"
"23793","20161231","2016","INDL","PSB","PS BUSINESS PARKS","USD","2119.371","144.984","0.157","78.657","0","237.456","A","3162.1198","116.52","Glendale","CA"
"23809","20160831","2016","INDL","AZO","AUTOZONE INC","USD","8599.787","1182.996","84","10387.325","582.384","8277.884","A","21599.7324","741.8","Memphis","TN"
"23810","20161231","2016","INDL","IO","ION GEOPHYSICAL CORP","USD","313.216","-71.694","0.48","259.818","4.474","158.66","A","70.752","6","Houston","TX"
"23812","20161231","2016","INDL","REGN","REGENERON PHARMACEUTICALS","USD","6973.466","874.11","5.4","2524.221","481.36","3424.941","A","38914.4767","367.09","Tarrytown","NY"
"23821","20161231","2016","INDL","GCI","GANNETT CO INC","USD","2844.681","-156.778","17.1","1987.92","25.719","2710.125","A","1096.0163","9.71","McLean","VA"
"23843","20161231","2016","INDL","WING","WINGSTOP INC","USD","111.8","15.434","0.479","186.428","7.23","56.975","A","850.6237","29.59","Dallas","TX"
"23856","20161231","2016","INDL","FIT","FITBIT INC","USD","1820.226","-104.446","1.753","821.694","34.014","2218.948","A","1651.8605","7.32","San Francisco","CA"
"23864","20161231","2016","INDL","EXTN","EXTERRAN CORP","USD","1374.778","-209.627","5.1","818.007","57.58","888.713","A","846.9921","23.9","Houston","TX"
"23865","20161231","2016","INDL","BW","BABCOCK  and  WILCOX ENTERPRISES","USD","1529.143","-132.711","5","968.192","10.781","1612.018","A","807.7339","16.59","Charlotte","NC"
"23935","20161231","2016","INDL","MB","MINDBODY INC","USD","143.515","-23.008","1.35","41.859","0.226","152.598","A","864.7374","21.3","San Luis Obispo","CA"
"23977","20161231","2016","INDL","APLE","APPLE HOSPITALITY REIT INC","USD","4979.883","151.298","0.056","1462.819","1.104","826.563","A","4454.3212","19.98","Richmond","VA"
"23978","20161231","2016","INDL","X","UNITED STATES STEEL CORP","USD","9160","-768","29.8","6885","6","9880","A","5737.5011","33.01","Pittsburgh","PA"
"23990","20161231","2016","INDL","GKOS","GLAUKOS CORP","USD","134.371","5.119","0.264","17.097","0.513","105.434","A","1164.2449","34.3","San Clemente","CA"
"23996","20161231","2016","INDL","GNL","GLOBAL NET LEASE INC","USD","2891.467","34.425","0.001","1535.486","3.778","107.252","A","1556.4161","7.83","New York","NY"
"24071","20161231","2016","INDL","APPF","APPFOLIO INC","USD","92.583","-8.179","0.626","22.901","0.027","104.074","A","804.1982","23.85","Goleta","CA"
"24076","20170131","2016","INDL","OLLI","OLLIES BARGAIN OUTLET HLDGS","USD","1039.375","59.764","5.5","388.114","24.859","777.453","A","1855.8209","30.55","Harrisburg","PA"
"24113","20161231","2016","INDL","PNRA","PANERA BREAD CO","USD","1301.611","146.146","50.8","1009.221","64.919","2384.477","A","4708.6613","205.09","St. Louis","MO"
"24116","20161231","2016","INDL","FSV","FIRSTSERVICE CORP","USD","770.964","54.708","17","487.584","9.968","1355.309","A","1701.8256","47.48","Toronto","ON"
"24135","20161231","2016","INDL","ALRM","ALARM.COM HOLDINGS INC","USD","261.245","10.154","0.607","69.996","6.021","228.904","A","1284.1319","27.83","Tysons","VA"
"24157","20161231","2016","INDL","FCFS","FIRSTCASH INC","USD","2145.203","18.731","16.2","695.217","21.535","908.125","A","2279.829","47","Fort Worth","TX"
"24171","20170131","2016","INDL","DSW","DSW INC","USD","1428.476","131.297","12.6","490.988","56.529","2441.229","A","1696.6088","21.16","Columbus","OH"
"24197","20161231","2016","INDL","IDXX","IDEXX LABS INC","USD","1530.704","221.266","7.365","1638.917","74.7","1349.919","A","10316.711","117.27","Westbrook","ME"
"24216","20161231","2016","INDL","AES","AES CORP","USD","36119","259","19","29637","487","10196","A","7659.6948","11.62","Arlington","VA"
"24232","20161231","2016","INDL","HBHC","HANCOCK HOLDING CO","USD","23975.302","109.359","3.724","21255.534","30.184","582.336","A","3630.5285","43.1","Gulfport","MS"
"24233","20161231","2016","INDL","STFC","STATE AUTO FINANCIAL CORP","USD","2959.4","15.9","2.02","2068.1","0","1366.1","A","1120.658","26.81","Columbus","OH"
"24287","20161231","2016","INDL","AMBC","AMBAC FINANCIAL GROUP INC","USD","22635.702","20.112","0.154","20657.678","21.437","100.951","A","1016.37","22.5","New York","NY"
"24291","20161231","2016","INDL","DIN","DINEEQUITY INC","USD","2278.583","97.992","0.96","2025.811","69.812","381.784","A","1383.69","77","Glendale","CA"
"24293","20161231","2016","INDL","KALU","KAISER ALUMINUM CORP","USD","1443.5","86.7","2.76","638.8","1.2","1127.9","A","1371.3062","77.69","Foothill Ranch","CA"
"24316","20161231","2016","INDL","MNST","MONSTER BEVERAGE CORP","USD","4153.471","711.314","2.646","823.762","431.273","1837.42","A","25121.5364","44.34","Corona","CA"
"24330","20161231","2016","INDL","SRG","SERITAGE GROWTH PROPERTIES","USD","2712.237","-91.009","0.038","1287.926","0.505","260.121","A","1349.5506","42.71","New York","NY"
"24344","20161231","2016","INDL","VRTX","VERTEX PHARMACEUTICALS INC","USD","2896.787","-64.682","2.15","1558.596","-2.579","1630.179","A","18292.3347","73.67","Boston","MA"
"24351","20161231","2016","INDL","LIND","LINDBLAD EXPEDITIONS HLDGS","USD","407.701","5.059","0.47","288.722","0.998","209.002","A","431.487","9.45","New York City","NY"
"24352","20161130","2016","INDL","PRGS","PROGRESS SOFTWARE CORP","USD","754.827","-59.659","1.912","348.198","22.031","298.33","A","1435.2391","29.57","Bedford","MA"
"24370","20161231","2016","INDL","CCJ","CAMECO CORP","CAD","8249.198","-135.539","3.58","2990.67","102.628","2212.407","A","5556.9337","14.04","Saskatoon","SK"
"24379","20161231","2016","INDL","MTG","MGIC INVESTMENT CORP/WI","USD","5734.529","328.297","0.823","3185.687","4.5","395.966","A","3471.356","10.19","Milwaukee","WI"
"24396","20161231","2016","INDL","TVTY","TIVITY HEALTH INC","USD","544.782","-128.878","0.5","355.484","1.458","394.409","A","885.7485","22.75","Franklin","TN"
"24405","20161231","2016","INDL","ZBRA","ZEBRA TECHNOLOGIES CP  -CL A","USD","4632","-134","6.5","3840","81","2984","A","4535.4176","85.76","Lincolnshire","IL"
"24415","20161231","2016","INDL","BMCH","BMC STOCK HOLDINGS INC","USD","1395.014","30.88","9","714.413","8.21","2911.175","A","1300.65","19.5","Atlanta","GA"
"24422","20161231","2016","INDL","AQMS","AQUA METALS INC","USD","71.529","-13.557","0.067","14.539","0.001","11.943","A","234.3937","13.11","Alameda","CA"
"24428","20160930","2016","INDL","AEY","ADDVANTAGE TECHNOLOGIES GP","USD","50.268","0.294","0.178","8.643","0.597","36.872","A","17.7345","1.75","Broken Arrow","OK"
"24437","20161231","2016","INDL","BUFF","BLUE BUFFALO PET PRODUCTS","USD","650.35","130.533","1.7","504.012","54.5","878.81","A","4724.437","24.04","Wilton","CT"
"24440","20161231","2016","INDL","PRA","PROASSURANCE CORP","USD","5065.181","152.767","0.965","3266.479","-8.683","660.422","A","2992.7062","56.2","Birmingham","AL"
"24447","20161231","2016","INDL","BOKF","BOK FINANCIAL CORP","USD","32772.281","199.727","4.884","29465.924","79.883","780.032","A","5425.5845","83.04","Tulsa","OK"
"24466","20161231","2016","INDL","IBKC","IBERIABANK CORP","USD","21659.19","162.327","3.155","18719.496","79.784","509.608","A","3751.5813","83.75","Lafayette","LA"
"24468","20161231","2016","INDL","BIIB","BIOGEN INC","USD","22876.8","3606.9","7.4","10748.2","1642.2","5081.3","A","61224.922","283.58","Cambridge","MA"
"24539","20161231","2016","INDL","WOOF","VCA INC","USD","3373.328","222.146","14.7","1782.609","94.337","2024.433","A","5576.5082","68.65","Los Angeles","CA"
"24544","20161231","2016","INDL","WLH","WILLIAM LYON HOMES","USD","1998.151","67.967","0.591","1234.722","16.54","1310.066","A","603.6697","19.03","Newport Beach","CA"
"24611","20161231","2016","INDL","FLOW","SPX FLOW INC","USD","2603.2","-520.8","7","1841","43.4","1794.4","A","1343.9552","32.06","Charlotte","NC"
"24616","20161231","2016","INDL","PYPL","PAYPAL HOLDINGS INC","USD","33103","1469","18.1","18391","48","8532","A","47640.29","39.47","San Jose","CA"
"24617","20161231","2016","INDL","ODFL","OLD DOMINION FREIGHT","USD","2696.247","295.765","17.543","845.089","123.395","2317.815","A","7070.5544","85.79","Thomasville","NC"
"24620","20161231","2016","INDL","RHP","RYMAN HOSPITALITY PPTYS INC","USD","2405.753","162.145","0.807","2037.756","1.7","933.687","A","3180.4928","63.01","Nashville","TN"
"24638","20161231","2016","INDL","TRU","TRANSUNION","USD","4781.2","153.8","4.7","3308.2","93.6","1119.7","A","5666.376","30.93","Chicago","IL"
"24670","20160731","2016","INDL","ARIS","ARI NETWORK SERVICES INC","USD","49.343","1.713","0.415","20.017","0.046","39.634","A","88.6323","5.12","Milwaukee","WI"
"24678","20161231","2016","INDL","HMN","HORACE MANN EDUCATORS CORP","USD","10576.824","84.313","1.473","9282.842","27.847","995.974","A","1722.486","42.8","Springfield","IL"
"24708","20161231","2016","INDL","ATNI","ATN INTERNATIONAL INC","USD","1198.218","29.646","1.8","389.049","8.237","309.014","A","1293.2181","80.13","Beverly","MA"
"24720","20161231","2016","INDL","WNC","WABASH NATIONAL CORP","USD","898.733","118.086","5.1","426.342","68.87","1604.479","A","951.2566","15.82","Lafayette","IN"
"24731","20161231","2016","INDL","KIM","KIMCO REALTY CORP","USD","11230.6","386.316","0.551","5740.773","6.09","869.969","A","10693.8554","25.16","New Hyde Park","NY"
"24750","20161231","2016","INDL","WETF","WISDOMTREE INVESTMENTS INC","USD","249.767","26.237","0.209","48.423","14.99","154.165","A","1493.1945","11.14","New York","NY"
"24755","20160630","2016","INDL","JBSS","SANFILIPPO JOHN B and SON","USD","391.406","28.804","1.35","140.213","16.526","884.162","A","477.6692","42.63","Elgin","IL"
"24783","20160930","2016","INDL","TTEK","TETRA TECH INC","USD","1800.779","99.019","16.234","931.376","35.273","2382.061","A","2023.2797","35.47","Pasadena","CA"
"24800","20160930","2016","INDL","QCOM","QUALCOMM INC","USD","52359","5935","30.5","20591","1300","15857","A","101106","68.5","San Diego","CA"
"24810","20161231","2016","INDL","EEP","ENBRIDGE ENERGY PRTNRS  -LP","USD","18110.1","-10.9","0","10287.6","1.8","2805.9","A","8966.1827","25.48","Houston","TX"
"24825","20161231","2016","INDL","OFC","CORP OFFICE PPTYS TR INC","USD","3780.885","16.786","0.376","2163.242","0.005","515.464","A","3075.1388","31.22","Columbia","MD"
"24837","20160630","2016","INDL","AHPI","ALLIED HEALTHCARE PRODS INC","USD","23.196","-2.305","0.236","4.924","0.013","36.644","A","4.8162","0.6","St. Louis","MO"
"24842","20160630","2016","INDL","PEYE","PRECISION OPTICS CORP INC","USD","2.123","-1.035","0.033","1.536","0.001","4.979","A","3.9962","0.53","Gardner","MA"
"24844","20161231","2016","INDL","SPOK","SPOK HOLDINGS INC","USD","388.087","13.979","0.587","66","0.695","142.999","A","425.9145","20.75","Springfield","VA"
"24853","20161231","2016","INDL","SPNC","SPECTRANETICS CORP","USD","430.078","-61.906","0.96","355.755","0.445","285.795","A","1060.9235","24.5","Colorado Springs","CO"
"24856","20161231","2016","INDL","GILD","GILEAD SCIENCES INC","USD","56977","13678","9","37614","2436","10904","A","93809.1","71.61","Foster City","CA"
"24861","20161231","2016","INDL","PLNT","PLANET FITNESS INC","USD","1001.442","71.097","0.963","1216.197","7.04","232.446","A","1232.4114","20.1","Newington","NH"
"24878","20161231","2016","INDL","PDLI","PDL BIOPHARMA INC","USD","1215.387","61.403","0.019","459.964","50","48.213","A","350.9406","2.12","Incline Village","NV"
"24890","20160630","2016","INDL","MSON","MISONIX INC","USD","27.732","-1.172","0.085","3.331","0.141","27.509","A","40.3725","5.17","Farmingdale","NY"
"24893","20160930","2016","INDL","WFM","WHOLE FOODS MARKET INC","USD","6341","503","87","3117","377","14389","A","9023.805","28.35","Austin","TX"
"24911","20160630","2016","INDL","MCFT","MCBC HOLDINGS INC","USD","82.533","10.21","0.51","90.912","9.635","195.666","A","205.4416","11.05","Vonore","TN"
"24925","20161231","2016","INDL","ROP","ROPER TECHNOLOGIES INC","USD","14324.927","546.685","14.155","8536.062","329.596","2490.663","A","18614.1098","183.08","Sarasota","FL"
"24943","20161231","2016","INDL","ITPOF","INTERTAPE POLYMER GROUP INC","USD","580.597","52.263","2.218","327.634","7.193","708.799","A","1113.281","18.85","Montreal","QC"
"24944","20161231","2016","INDL","HRNNF","HYDRO ONE LTD","CAD","25351","746","7.539","15262","32","4496","A","14030.1","23.58","Toronto","ON"
"24965","20161231","2016","INDL","TNH","TERRA NITROGEN CO  -LP","USD","373.3","209.3","0","34.5","0","168.6","A","1900.3404","102.71","Deerfield","IL"
"24975","20161031","2016","INDL","SNPS","SYNOPSYS INC","USD","5240.365","267.624","10.669","2045.219","69.447","1888.472","A","8982.7367","59.31","Mountain View","CA"
